Review,Rating,Sentiment
"They are hunted and starving. They are completely demoralized and yet they press on through sheer inertia. This film tries to answer the question ""How far will human beings go to survive?"" Hopelessness emanates from every of this film and like so many japanese films of this time, it condemns the blind military loyalty that pressed the japanese people into war.",7,1
"Excellent Piece of work!I am not a surfer nor a skate board fan, but work this good about sorting sock drawers would have been riveting. A must see!There is a lot to enjoy here. Excellent Visuals. Great sound track mix. Huge body of documentary work both pictures and film.The life work and love of the subject is captivating.",9,1
"Surprisingly good ""Mean Streets""-type crime drama. Foreshadows elements of ""Goodfellas"" and ""Casino"". Joe Pesci's first big role. Clever dialog. I think the Maltin guide gives this a bomb rating. I can only guess no one actually bothered to watch it.Saw this at Tarantino's film fest and he said Scorsese used a number of these actors in Raging Bull.",8,1
"This show was incredible!!! I've seen all three and this is the best. This movie has suspense,a bit of romance,stunts that will blow your mind (GO BOBBIE), great characters and amazing locations. Where was this filmed? Will there be more? I really liked the story line with her brother. Looking forward to Chameleon 4 and to see how the world is saved yet again.",10,1
"Project A II is a classic Jackie Chan movie with all the kung fu, crazy stunts and slapstick humor you expect. Not as good as the prequel but still it is a great movie if you just want something fun to watch. The story is simple, jackie chan versus the evil men. So if you want a movie that you don't have to be a braniac to understand, i would suggest this one.",7,1
"Whoever made this movie must have done it as a joke. I mean, this was the stupidest movie I think I have ever seen!! A killer snowman terrorizes a small town? Give me a break. Love it when he takes off driving the cop car. More like a comedy than a horror movie. If you want a laugh, rent this. If you truly want a horror movie, stay the hell away from this one!!",2,0
"Has to be one of the worst wastes of 35mm movie film ever unleashed on the public, the sequel to the at least entertaining pseudo-documentary original film ""The Legend of Boggy Creek"". Bad script, worse acting, etc., etc., Dawn Wells had to be hoping that Gilligan would come rescue her and take her back to the island just to escape from this piece of clap-trap.",1,0
This is one cheap looking movie! A stripper keeps getting attacked and raped by zombies and no one believes her. She goes to the police who also rape her. She finally finds a kid who was also attacked by the zombies and they trace the zombies back to 'The Zombie Master'. The fact that Stephanie Beaton stars as the stripper is the only reason to watch this film.,3,0
"Cates is insipid and unconvincing, Kline over-acts as always, as does Lithgow while butchering an English accent (at least, I assume that's what he's attempting), and the tone staggers uneasily between farcical and maudlin. As with most pet projects showcasing a celebrity couple, it's a relief when this shoddy piece grinds to it's forced and jarring conclusion.",1,0
I thought it will be a Ok movie after seeing the commercials about it. It was funny at some parts and some very nasty. The only person I felt sorry for is Horatio Sans who got a hot wife who is cheating on him with other women. But he never got a chance to have a threesome with until the and that was good but they should have made more bigger thru out the film.,1,0
"The odd mixture of comedy and horror sometimes works and sometimes doesn't. Had the main male character been a little more interesting, the film would have been as well. A trio of young Americans visit Paris, run into a beautiful werewolf, and the problems confound from there.Numerous logic holes make the possibly intriguing story difficult to take.",4,0
"Miles O'keefe stars as Ator, a loin-clothed hero who resembles a Chippendale's dancer. The Conan-wannabe must do battle with an evil guy in a Cher wig, and protect the Earth from the Geometric Nucleus, a sort of primitive atomic bomb. Watch closely for visible sunglasses and tire-tracks. Mystery Science Theater 3000 made fun of it under the title CAVE DWELLERS.",3,0
"Foley's noir quality in this saturated and intense pulp film is seemingly ""perfectly"" fit together. Shot by shot, edit by edit, the film unfolds itself around a disturbed boxer discovering his own purpose (or lack thereof). The other comments around perhaps indicate a lack of pulp interest, but I personally think this is a superbly put together cinematic piece!",9,1
